330.2133483886719	-3224.018310546875
330.7034606933594	-3224.50927734375
331.9147644042969	-3225.72607421875
329.0330810546875	-3222.835205078125
329.9425964355469	-3223.7529296875
327.93804931640625	-3221.740966796875
330.8043212890625	-3224.61767578125
328.7370910644531	-3222.540771484375
330.9591979980469	-3224.766357421875
329.9372863769531	-3223.74267578125
330.22076416015625	-3224.02685546875
330.25518798828125	-3224.0576171875
329.7388916015625	-3223.54833984375
330.9918212890625	-3224.802734375
331.4579162597656	-3225.2666015625
330.3585510253906	-3224.162109375
330.18048095703125	-3223.987548828125
328.9049987792969	-3222.708740234375
328.7247314453125	-3222.5302734375
329.7232666015625	-3223.531005859375
328.6756896972656	-3222.484375
330.35205078125	-3224.158447265625
329.6321716308594	-3223.43994140625
329.6442565917969	-3223.44677734375
328.77301025390625	-3222.578125
330.3351135253906	-3224.14599609375
330.96307373046875	-3224.7705078125
329.904052734375	-3223.706298828125
329.0328369140625	-3222.840087890625
331.62786865234375	-3225.439208984375
329.1549072265625	-3222.963134765625
329.412109375	-3223.220947265625
328.2757263183594	-3222.08251953125
331.8185729980469	-3225.630126953125
330.7543029785156	-3224.56103515625
330.2617492675781	-3224.0712890625
330.2296447753906	-3224.039306640625
328.5172119140625	-3222.324462890625
330.6506042480469	-3224.45458984375
332.7119140625	-3226.5224609375
330.69171142578125	-3224.503173828125
330.5384826660156	-3224.347900390625
331.4580383300781	-3225.263427734375
330.4979248046875	-3224.30615234375
331.0319519042969	-3224.83935546875
329.814208984375	-3223.62255859375
330.4091491699219	-3224.21533203125
331.35833740234375	-3225.165283203125
329.4181823730469	-3223.226806640625
332.1560363769531	-3225.967529296875
329.7906188964844	-3223.59814453125
329.8927917480469	-3223.6982421875
331.51513671875	-3225.32421875
331.58349609375	-3225.391845703125
331.7342529296875	-3225.54736328125
331.2796325683594	-3225.093017578125
331.0199890136719	-3224.831298828125
331.80682373046875	-3225.61865234375
331.1807556152344	-3224.989990234375
329.89306640625	-3223.69970703125
329.8950500488281	-3223.699462890625
330.6256103515625	-3224.433837890625
330.6499938964844	-3224.458984375
329.5157165527344	-3223.32080078125
331.486328125	-3225.298095703125
329.6851806640625	-3223.4873046875
330.48004150390625	-3224.290771484375
330.22882080078125	-3224.031982421875
330.6003112792969	-3224.413330078125
329.7886962890625	-3223.600341796875
330.06646728515625	-3223.875244140625
328.9566345214844	-3222.767822265625
330.8749084472656	-3224.68359375
330.6011047363281	-3224.410400390625
329.45928955078125	-3223.267578125
330.1662292480469	-3223.976806640625
330.3953857421875	-3224.206787109375
330.43182373046875	-3224.241455078125
330.8133239746094	-3224.6259765625
330.8122863769531	-3224.624755859375
330.5326232910156	-3224.342041015625
331.8169860839844	-3225.630615234375
329.6377868652344	-3223.443359375
329.7928161621094	-3223.599365234375
330.37353515625	-3224.18505859375
330.0736999511719	-3223.882080078125
330.6806945800781	-3224.494384765625
329.87054443359375	-3223.6806640625
331.04156494140625	-3224.850341796875
330.0299987792969	-3223.839111328125
330.9031066894531	-3224.71630859375
330.6567687988281	-3224.465576171875
330.2438049316406	-3224.0546875
330.79931640625	-3224.610107421875
330.9754943847656	-3224.7822265625
329.2827453613281	-3223.09326171875
329.1121826171875	-3222.921142578125
329.41448974609375	-3223.2265625
329.4473876953125	-3223.25537109375
330.308837890625	-3224.118408203125
330.7914733886719	-3224.597412109375
329.79449462890625	-3223.603515625
329.8511047363281	-3223.657470703125
330.2600402832031	-3224.06884765625
331.5173645019531	-3225.3271484375
329.41497802734375	-3223.224853515625
329.8111877441406	-3223.618408203125
329.91571044921875	-3223.72412109375
331.16015625	-3224.970703125
329.3155212402344	-3223.121826171875
329.9593811035156	-3223.765625
328.8492431640625	-3222.65185546875
330.5942077636719	-3224.4052734375
329.3988342285156	-3223.2080078125
332.0835876464844	-3225.892822265625
330.6498107910156	-3224.45458984375
330.5652160644531	-3224.37451171875
331.2265930175781	-3225.038330078125
332.38726806640625	-3226.198486328125
329.9007873535156	-3223.70703125
329.67889404296875	-3223.481689453125
329.68365478515625	-3223.48876953125
330.1470947265625	-3223.954833984375
330.7459411621094	-3224.554443359375
329.91650390625	-3223.7216796875
330.494873046875	-3224.303466796875
330.42535400390625	-3224.2333984375
330.474609375	-3224.281982421875
330.0653991699219	-3223.8681640625
330.9296875	-3224.740478515625
330.8142395019531	-3224.622802734375
330.2196350097656	-3224.027099609375
332.2538146972656	-3226.06201171875
329.8150939941406	-3223.6201171875
330.83087158203125	-3224.64208984375
330.92572021484375	-3224.7314453125
328.97222900390625	-3222.779296875
330.23138427734375	-3224.039794921875
329.8719177246094	-3223.6806640625
329.6713562011719	-3223.47509765625
329.6239013671875	-3223.43505859375
328.64068603515625	-3222.4462890625
330.4369812011719	-3224.2490234375
329.7120361328125	-3223.518310546875
329.6905517578125	-3223.49755859375
331.95184326171875	-3225.759033203125
329.5496826171875	-3223.355224609375
329.2706604003906	-3223.080322265625
330.8572692871094	-3224.665771484375
330.4559020996094	-3224.26611328125
329.69427490234375	-3223.501708984375
330.2274169921875	-3224.030517578125
329.7189025878906	-3223.528564453125
331.8064880371094	-3225.623046875
330.8714599609375	-3224.681396484375
331.5899353027344	-3225.401123046875
328.88739013671875	-3222.69384765625
330.4914855957031	-3224.297607421875
330.2786560058594	-3224.0849609375
330.3290710449219	-3224.1337890625
330.3203125	-3224.12939453125
329.86822509765625	-3223.67578125
330.7425231933594	-3224.554931640625
328.6371154785156	-3222.44287109375
327.7491760253906	-3221.555908203125
330.6459655761719	-3224.4580078125
331.473876953125	-3225.28271484375
330.4964599609375	-3224.304931640625
330.3208312988281	-3224.12548828125
330.2418518066406	-3224.048828125
329.4496154785156	-3223.25830078125
330.11810302734375	-3223.926025390625
330.2155456542969	-3224.024658203125
329.2904052734375	-3223.09423828125
329.02435302734375	-3222.833984375
329.92352294921875	-3223.726806640625
330.95318603515625	-3224.76123046875
330.3406982421875	-3224.147705078125
329.2915344238281	-3223.096923828125
331.0943603515625	-3224.9013671875
330.22222900390625	-3224.02880859375
331.38189697265625	-3225.192138671875
330.75439453125	-3224.55908203125
330.5510559082031	-3224.358642578125
330.72216796875	-3224.530517578125
328.6064453125	-3222.410888671875
329.3221130371094	-3223.1240234375
330.5654296875	-3224.37646484375
330.8236389160156	-3224.626220703125
330.89080810546875	-3224.696044921875
330.56744384765625	-3224.373779296875
329.3218078613281	-3223.125
330.5509948730469	-3224.355224609375
329.30609130859375	-3223.11181640625
329.9112854003906	-3223.716796875
329.2184753417969	-3223.0205078125
329.6540222167969	-3223.45849609375
331.66961669921875	-3225.474609375
330.3592834472656	-3224.16357421875
331.09246826171875	-3224.8984375
329.0530700683594	-3222.851806640625
330.7598876953125	-3224.560302734375
328.53179931640625	-3222.3330078125
329.0134582519531	-3222.817626953125
331.0012512207031	-3224.807861328125
329.6809387207031	-3223.485595703125
330.8143310546875	-3224.6220703125
331.2362060546875	-3225.04541015625
330.4986572265625	-3224.299072265625
329.83477783203125	-3223.63671875
330.0879821777344	-3223.892333984375
330.9350280761719	-3224.739013671875
329.1817321777344	-3222.985107421875
331.0503234863281	-3224.857177734375
331.65435791015625	-3225.458251953125
330.0268859863281	-3223.8291015625
329.9952087402344	-3223.79345703125
331.35052490234375	-3225.15771484375
329.8934326171875	-3223.69482421875
330.7835998535156	-3224.585205078125
330.78973388671875	-3224.59521484375
330.3522033691406	-3224.1572265625
329.5359191894531	-3223.33642578125
330.36712646484375	-3224.17529296875
330.6634521484375	-3224.46923828125
329.8801574707031	-3223.68017578125
329.1047058105469	-3222.908203125
330.8244323730469	-3224.629150390625
329.5782775878906	-3223.38134765625
329.6100158691406	-3223.411865234375
330.529052734375	-3224.33154296875
330.599365234375	-3224.405029296875
330.8862609863281	-3224.690185546875
329.0381774902344	-3222.841064453125
330.8572998046875	-3224.6611328125
331.3702697753906	-3225.177978515625
331.8301086425781	-3225.6357421875
329.64556884765625	-3223.448974609375
331.517822265625	-3225.3203125
331.48834228515625	-3225.297119140625
329.3450622558594	-3223.14697265625
329.276123046875	-3223.0810546875
330.84759521484375	-3224.656005859375
329.935302734375	-3223.74365234375
330.3324890136719	-3224.1396484375
329.7876281738281	-3223.5888671875
329.958740234375	-3223.763671875
329.7247009277344	-3223.52685546875
329.51220703125	-3223.31689453125
329.68841552734375	-3223.492919921875
330.2852783203125	-3224.091552734375
330.65478515625	-3224.458740234375
330.126953125	-3223.9296875
330.2768249511719	-3224.083984375
329.47802734375	-3223.28466796875
332.2583312988281	-3226.066650390625
332.8575134277344	-3226.668701171875
330.3079833984375	-3224.114990234375
330.6737976074219	-3224.47705078125
330.5714111328125	-3224.376708984375
330.155029296875	-3223.963134765625
328.9443359375	-3222.74658203125
331.10565185546875	-3224.910888671875
328.8029479980469	-3222.606201171875
332.00201416015625	-3225.8115234375
330.4763488769531	-3224.284423828125
330.488037109375	-3224.29248046875
331.7309875488281	-3225.538818359375
330.7248229980469	-3224.532470703125
330.98760986328125	-3224.794189453125
331.2214660644531	-3225.029541015625
331.36309814453125	-3225.1728515625
330.9898376464844	-3224.796875
331.9332275390625	-3225.744384765625
329.2472839355469	-3223.04638671875
330.8564453125	-3224.66015625
331.4313049316406	-3225.23681640625
331.0885009765625	-3224.891357421875
330.3102722167969	-3224.1142578125
331.612548828125	-3225.422607421875
330.30413818359375	-3224.111572265625
328.7802429199219	-3222.5830078125
330.3152160644531	-3224.1162109375
331.05963134765625	-3224.862060546875
329.7265930175781	-3223.52734375
330.07781982421875	-3223.879638671875
329.34503173828125	-3223.14697265625
329.861572265625	-3223.66650390625
330.7536315917969	-3224.555419921875
329.4280090332031	-3223.230224609375
330.3608093261719	-3224.1669921875
329.84869384765625	-3223.65478515625
330.52301025390625	-3224.331298828125
329.2039794921875	-3223.008544921875
329.84930419921875	-3223.6572265625
329.29937744140625	-3223.099609375
329.9350891113281	-3223.736572265625
329.4986267089844	-3223.302001953125
330.5513610839844	-3224.3544921875
330.4954528808594	-3224.2978515625
329.2186279296875	-3223.018798828125
330.0238037109375	-3223.82568359375
